"","id","osm_id","name","bicycle","cyclestreets_id","cycleway","cycleway.left","cycleway.left.width","cycleway.oneside.width","cycleway.otherside","cycleway.otherside.width","cycleway.right","cycleway.right.width","designation","foot","footway","highway","junction","maxspeed"
"208",208,"3986757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"209",209,"3986763","Emmanuel Road","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"unclassified",NA,"20 mph"
"210",210,"3986765",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"unclassified",NA,"20 mph"
"211",211,"3986773","Jesus Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified","approach","20 mph"
"212",212,"3986778","Christ's Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pedestrian",NA,NA
"213",213,"3986787","Drummer Street","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,"20 mph"
"214",214,"3986790",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"215",215,"3986792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"216",216,"3986795",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossing","footway",NA,NA
"217",217,"3986798","Pike's Walk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"218",218,"3986799","Petersfield Mansions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"219",219,"3986808","New Square",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"220",220,"3986813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"221",221,"3986815","Fair Court",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"222",222,"3986816",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"223",223,"3986819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"224",224,"3986822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"225",225,"3986825","James Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"226",226,"3986830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service","approach",NA
"227",227,"3986835","Adam and Eve Street",NA,NA,NA,NA,NA,NA,"lane","1.25",NA,NA,NA,NA,NA,"unclassified",NA,"20 mph"
"228",228,"3986836","Paradise Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"229",229,"3986837","Grafton Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"230",230,"3986838","John Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"231",231,"3986839","John Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"232",232,"3986840","John Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"233",233,"3986841","Brandon Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"234",234,"3986845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"235",235,"3986849","Dover Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"236",236,"3986851","Orchard Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"237",237,"3986869","Willow Walk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"238",238,"3986872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"239",239,"3986873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"240",240,"3986874","Crispin Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,"20 mph"
"241",241,"3986898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"242",242,"3986900","Cutter Ferry Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"243",243,"3986901","Cutter Ferry Path",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"244",244,"3986904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"245",245,"3986907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"246",246,"3986913",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"247",247,"3986924","Brunswick Cottages",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"248",248,"3986932","Bailey Mews",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"249",249,"3987007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"250",250,"3987008","New Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"251",251,"3987013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"252",252,"3987015","Sleaford Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"253",253,"3987020","Young Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"254",254,"3987022","St Matthew's Court",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"255",255,"3987024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"256",256,"3987025","Vicarage Terrace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"257",257,"3987027","Fairsford Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"258",258,"3987028","Upper Gwydir Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"259",259,"3987029","Edward Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"260",260,"3987030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"261",261,"3987035","Bradmore Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"30 mph"
"262",262,"3987038","Norfolk Terrace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"263",263,"3987039","Blossom Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"264",264,"3987042","Flower Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"30 mph"
"265",265,"3987044","Caroline Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"266",266,"3987046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"267",267,"3987050","Gwydir Enterprise Centre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"268",268,"3987053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"269",269,"3987054","Kingston Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"270",270,"3987056","Hooper Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"271",271,"3987061","Ainsworth Court",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"272",272,"3987062","Ainsworth Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"273",273,"3987064","Stone Terrace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"274",274,"3987065","Bury Court",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"275",275,"3987066","Gwydir Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"276",276,"3987068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"277",277,"3987070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"278",278,"3987071","St Barnabas Court",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"279",279,"3987072","Tenison Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"280",280,"3987077","Emery Street","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"residential",NA,NA
"281",281,"3987078","Perowne Street","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"residential",NA,NA
"282",282,"3987079","Emery Road","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"residential",NA,NA
"283",283,"3987080","Emery Street","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"residential",NA,NA
"284",284,"3987082","Mill Road Cemetery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"285",285,"3987083","Guest Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"286",286,"3987084","Collier Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"287",287,"3987085","Collier Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"288",288,"3987086","Mackenzie Road",NA,NA,"opposite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"289",289,"3987087","Willis Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"290",290,"3987088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"291",291,"3987089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"292",292,"3987092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"293",293,"3987120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"294",294,"3987121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"295",295,"3987142","Gresham Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"296",296,"3987152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"297",297,"3987154","Davy Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"298",298,"3992966","Malcolm Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"299",299,"3992971","Bridge Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,"20 mph"
"300",300,"3992972",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"301",301,"3992974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"302",302,"3992975",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"303",303,"3992978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"304",304,"3992988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"305",305,"3992990","Park Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,"20 mph"
"306",306,"3992992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"307",307,"3992993","Blackmoor Head Yard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"308",308,"3992995","Ship Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"309",309,"3992997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"310",310,"3992999","Bridge Street","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"unclassified",NA,"20 mph"
"311",311,"3993002",NA,"dismount",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"312",312,"3993017","All Saints' Passage","dismount",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"313",313,"3993020","St John's Street","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"pedestrian",NA,"20 mph"
"314",314,"3993033","Sidney Street","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pedestrian_zone","yes",NA,"pedestrian",NA,"20 mph"
"315",315,"3993038","St Edward's Passage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"316",316,"3993045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pedestrian",NA,NA
"317",317,"3993056","Guildhall Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"318",318,"3993062","Free School Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"319",319,"3993063","Free School Lane",NA,"2320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"320",320,"3993075","The Fen Causeway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"321",321,"3993083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"322",322,"3993087",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"path",NA,NA
"323",323,"3993088",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"path",NA,NA
"324",324,"3993090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"325",325,"3993093","Crusoe Bridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"326",326,"3993095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"327",327,"3993099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"328",328,"3993118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"329",329,"3993126","Jesus Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,"20 mph"
"330",330,"3993179","Rock Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"331",331,"3993180","Strangeways Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"332",332,"3993185","Flamsteed Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"333",333,"3994545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"334",334,"3994558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"335",335,"3994559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"336",336,"3994562","Haymarket Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"337",337,"3994565","Honey Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"338",338,"3994569","Fisher Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"339",339,"3994573","Magrath Avenue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"340",340,"3994577","East Hertford Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"341",341,"3994580","Arthur Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"342",342,"3994583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"343",343,"3994603","George Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"344",344,"3994604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"345",345,"3994605","Herbert Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"346",346,"3994606","Herbert Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"347",347,"3994610","Hawthorn Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"348",348,"3994612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"349",349,"3994617","High Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary","approach","30 mph"
"350",350,"3994619","Elizabeth Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary","approach","30 mph"
"351",351,"3994620","Chesterton Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary","approach",NA
"352",352,"3994621","Chesterton Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary","approach",NA
"353",353,"3994622","Elizabeth Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"354",354,"3994623","Elizabeth Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"355",355,"3994625","Elizabeth Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary","approach","30 mph"
"356",356,"3994633","Elizabeth Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"357",357,"3994636","Trafalgar Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"358",358,"3994637","Boathouse Court",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"359",359,"3994638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"360",360,"3994639","Ferry Path",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"361",361,"3994645","Banhams Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"362",362,"3994648","Montague Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"363",363,"3994650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"364",364,"3994653","Pentlands Close","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"residential",NA,NA
"365",365,"3994654","Midsummer Meadows",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"366",366,"3994655","Midsummer Meadows",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"367",367,"3994656","Woodvale Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"368",368,"3994659","St Andrew's Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"369",369,"3994660","Cutter Ferry Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"370",370,"3994662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"371",371,"3994663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"372",372,"3994666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"373",373,"3995580","Sterne Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"374",374,"3995581","Bancroft Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"375",375,"3997774","Sheep's Green Bridge","dismount",NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_footpath","designated",NA,"path",NA,NA
"376",376,"3997777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"377",377,"3997779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"378",378,"3997780","Chedworth Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"379",379,"3997794","South Green Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"380",380,"3997796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"381",381,"3997799","Brooklands Avenue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary","approach","30 mph"
"382",382,"3997804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"383",383,"3997806","West View",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"384",384,"3997808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"385",385,"3997813","Pinehurst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"386",386,"3997814","Gough Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"387",387,"3997815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"388",388,"3997820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"389",389,"3997821","Millington Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"390",390,"3997823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"391",391,"3997827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"392",392,"3997832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"393",393,"3997839","Edwinstowe Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"394",394,"3997841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"395",395,"3997845","Southacre Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"396",396,"3997850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"397",397,"3997862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"398",398,"3997868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"399",399,"3997871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"400",400,"3997875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"401",401,"3997878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"402",402,"3997887","Selwyn Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"403",403,"3997888","Owlstone Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"404",404,"3997889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"405",405,"3997901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"406",406,"3997914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"407",407,"3997915","Clerk Maxwell Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"408",408,"3997918","Perry Court",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"409",409,"3997921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"410",410,"3997923","The Lawns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"411",411,"3997924","Hedgerley Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"412",412,"3997925","Bulstrode Gardens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"413",413,"3997928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"414",414,"3997932","Cockcroft Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"415",415,"3997934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"416",416,"3997935","Clarkson Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
