"id","osm_id","width","widthpath"
27159,145958117,7.2,9.5
27160,145958122,7.2,9.8
27162,145958122,7.3,11.4
27163,145958122,7.3,9.8
27164,145958122,8.1,9.2
27165,145958122,9.6,12.5
27177,146133386,7.5,9.4
27178,146133386,6.7,8.5
27179,146133386,6.9,9
27181,146141327,5.8,8
27182,146141327,6.4,8.5
27183,146141327,7.8,10.5
27184,146141327,7.4,11
27185,146141327,NA,NA
27186,146178438,NA,NA
27187,146178438,NA,NA
27194,146364344,NA,NA
27205,146455987,6.9,8.4
27206,146455987,7.1,7.6
27208,146455987,7.5,8.8
27210,146455987,7.8,8.5
27211,146455987,8.1,9.4
27212,146455987,7.4,9
27213,146455987,8.5,9.8
27214,146455990,NA,NA
27215,146455990,NA,NA
27235,146712409,6.6,6.6
27236,146712409,7.9,7.4
27237,146712422,8.6,7.1
27239,146712422,9.9,11.1
27240,146712428,7.6,9.7
27241,146712428,6.7,8.4
27242,146712428,5.9,7.3
27244,146712428,8.9,10.2
27245,146712433,14.5,12.8
27246,146712433,7.9,7
27247,146712436,7.7,11.4
27248,146712436,8.8,12.4
27249,146712436,9.5,12.3
27250,146712436,9.8,13
27251,146712436,9.9,12.5
27256,146712449,8.5,9.8
27257,146712450,8.6,12.1
27259,146712451,8.6,9.4
27260,146712451,10,11.2
27261,146712451,7.7,8.4
27262,146712451,8.7,8.9
27263,146712451,7.6,7.3
27264,146712451,6.4,8.3
27265,146712456,6.1,7.7
27266,146712456,6.2,8.4
27267,146712458,6.3,8.8
27268,146712458,6.6,9
27272,146712470,8.6,7.7
27273,146712470,6,7.3
27277,146712472,7.8,12.2
27278,146712472,8.1,11.2
27282,146712483,10.7,16.4
27283,146712483,10.5,14.8
27284,146712486,6,11.1
27285,146712486,6,9.5
27286,146712488,9.7,10.5
27287,146712488,10.2,10.4
27289,146712488,8.7,9.9
27290,146712488,8.9,11.1
27291,146712494,6.4,8.7
27295,146982468,NA,NA
27297,146982468,NA,NA
27301,146982474,11.6,13.4
27302,146982474,7.8,16.2
27308,146982487,7.6,10.4
27309,146982487,11.7,11.8
27310,146982487,9.2,11.8
27311,146982489,NA,NA
27315,146982492,9.2,16.7
27316,146982492,9.1,14.8
27317,146982492,9,15.6
27319,146982492,8.5,16.4
27321,146982492,8.9,15.4
27322,146982492,7.4,14.5
27324,146982492,9.1,16.5
27325,146982492,7.1,12.8
27327,146982495,NA,NA
27330,146985789,6.7,6.9
27331,146985789,5.7,8.5
27332,146985789,5.8,7.1
27333,146985789,NA,NA
27335,146985791,3.3,8.2
27352,146985804,7.4,7.6
27362,146985811,7.4,10.9
27363,146985811,7.3,10.7
27364,146985811,7.5,9.7
27365,146985811,7.2,7.6
27367,146985811,7.5,8.2
27368,146985811,7.5,10.4
27369,146985811,7,9
27370,146985811,7.3,7.7
27371,146985811,7.4,10.7
27372,146985811,7.3,8.9
27385,146985830,7.2,13.8
27386,146985830,7.9,11
27387,146985830,9.9,10.9
27388,146985830,9.6,9.9
27389,146985830,8.9,8.7
27398,151399334,5.6,9
27399,151399334,6.2,10.2
27401,151399334,5.3,8
27402,151399337,6.6,NA
27403,151399337,6.8,9.7
27404,151399337,7.9,9.3
27405,151399337,7,9.1
27406,151399337,7.1,6.5
27408,151399337,6.5,9.8
27409,151399339,6.7,9.2
27410,151399339,6.6,9.1
27411,151399339,6.1,7.9
27414,151399346,5.6,8.6
27415,151399346,5.8,8.8
27416,151399346,5.8,8
27418,151399346,6.1,9.2
27419,151399346,5.5,8.6
27420,151399346,5.6,7.9
27421,151399346,5.9,8.7
27422,151399346,6,8.6
27423,151399346,5.7,8.2
27424,151399350,6.2,9
27425,151399350,6.2,9.2
27426,151399350,6.5,8.4
27430,151399356,6.2,10.5
27431,151399356,6,8.2
27432,151399356,5.9,8
27435,151609547,NA,NA
27452,151853328,9.5,12.2
27454,151853328,9.3,12.9
27455,151853328,9.4,13
27456,151853328,9.4,14.8
27457,151853328,9.4,15.7
27458,151853328,8.7,15.4
27459,151853328,9,14.2
27461,152205097,4.8,7.7
27462,152205097,5.6,6.8
27464,152205097,4.9,8
27465,152205097,5.1,8.1
27467,152205101,4.2,5.7
27472,152205114,11.7,9.8
27480,152258650,7.4,8.3
27481,152258650,7.6,8.7
27482,152258650,4.8,6
27483,152258650,6,9.7
27484,152258654,7.5,NA
27485,152258654,7.7,9.1
27486,152258654,8.4,10.9
27488,152258654,6.7,8.8
27490,152258654,7.3,11
27492,152258654,6.7,10.2
27493,152258654,5.3,6.8
27495,152258654,4.8,8.9
27500,152258665,4.9,8.8
27501,152258665,5.7,7.9
27502,152258665,6.5,7.7
27503,152258670,9.4,13.9
27504,152258670,9.3,16.1
27505,152258670,9.3,10.5
27508,152258670,10.4,17.5
27509,152258670,10.1,14.6
27511,152258670,10.1,11.6
27514,152258681,5.7,8.1
27515,152258681,5.5,9.6
27516,152258681,6.4,6.6
27517,152258682,5.7,8
27518,152258682,4.9,6.3
27519,152258685,6.7,9.9
27520,152258685,6.6,13
27521,152258685,7.4,9.8
27522,152258685,7.2,8.5
27523,152258685,6.6,12.8
27524,152258685,6.6,8.7
27525,152258685,7.3,10.8
27526,152258685,7.1,10.7
27528,152262095,7.6,10.5
27531,152262095,8.4,10.3
27532,152262095,7.4,9.2
27533,152262095,7.7,9.9
27534,152262096,7.3,9.4
27537,152262097,5.8,8.9
27543,152262098,5,6.2
27544,152262099,7,8.1
27546,152262102,7.5,5.7
27547,152262102,6.7,9.3
27548,152262102,6.4,8.7
27549,152262103,6.7,11
27550,152262103,6.7,10.6
27557,152285014,NA,NA
27558,152285014,8.3,11.1
27562,152308646,NA,NA
27563,152308647,6.7,9.8
27564,152308647,7.1,10.1
27565,152308647,6.8,9.9
27566,152308647,7.2,9.8
27567,152308647,7.2,10.2
27568,152308648,5.8,7.9
27569,152308648,5.7,10.4
27570,152308648,5.6,11.7
27571,152308648,5.3,10.9
27574,152308650,5.2,9.1
27582,152308651,4.8,7.5
27585,152308653,6.1,8.6
27586,152308653,5.5,8.2
27587,152308653,4.6,8.4
27588,152308653,5.3,8.7
27589,152308654,8.6,11
27590,152308654,8.2,11.7
27591,152308654,7.9,11.9
27605,152347734,NA,NA
27614,152405956,9.7,13.9
27636,154127026,7.7,8.1
27637,154127028,7.6,8.8
27638,154127028,7.5,8.6
27639,154127028,7.6,7.5
27641,154127028,8.2,8.4
27642,154127028,7.4,8.8
27643,154127028,7,6.9
27646,154349368,6.2,9.2
27647,154349368,6.9,9.7
27650,154349369,6.7,NA
27651,154351381,6.7,8.4
27652,154351381,7,9.4
27653,154351381,7.5,10.3
27654,154351381,7.8,11.5
27657,154351381,9.8,12.6
27658,154351381,8,13.3
27659,154352303,6.2,7.1
27660,154352303,5.8,6.2
27664,154352304,8.8,10.6
27666,154352304,8.8,11.8
27667,154416292,7.5,10.2
27670,154416791,6.9,8.1
27671,154489995,5.6,8.5
27672,154489995,5.6,7.9
27674,154489996,5.5,8.7
27682,154490823,4.9,5.7
27684,154490825,NA,NA
27687,154492914,4.8,7.3
27688,154492916,4.5,6.6
27690,154492917,6.2,12.7
27691,154492917,6.1,9.2
27692,154492917,5.9,8.6
27694,154492917,6,9.2
27697,154492917,6.5,11.3
27699,154492917,7.3,10.9
27700,154492917,7.5,11.3
27701,154492918,7,10.5
27702,154492918,7.5,10.1
27703,154492918,7.4,8.3
27705,154492918,8,8.9
27706,154493116,10.4,14.6
27707,154493116,10.2,13.5
27708,154493736,6.9,9.5
27709,154493736,7.4,12.1
27710,154493736,7.2,11.4
27711,154493736,7.3,10
27712,154493736,10.4,16.4
27715,154493737,7.5,8.7
27716,154493904,10.2,14.4
27717,154493904,9.9,13.2
27719,154511628,4.9,6.9
27720,154511632,NA,NA
27723,154511635,NA,NA
27726,154512898,10.3,NA
27727,154512898,8.8,10.1
27728,154512898,9.8,7.9
27732,154512898,10.8,11.4
27734,154512898,11.9,11.2
27736,154512898,10.5,12.7
27738,154512898,10.4,10.5
27740,154512898,10,9.1
27742,154512898,7.5,7.2
27746,154512898,9.7,10.3
27747,154512898,11,9.7
27748,154512898,10.7,11.4
27750,154512898,10.3,12.8
27752,154512898,10,13.8
27753,154512898,9.8,13.6
27754,154512898,10.5,13.1
27755,154512898,9.9,12.1
27757,154512898,9.8,13
27759,154512898,11.8,15.3
27761,154512898,10.1,10.9
27762,154518409,NA,NA
27764,154518409,12.7,12.6
27765,154518409,12.5,13.9
27766,154518410,7.1,9.5
27767,154518410,7,8.6
27768,154518410,7.4,7
27769,154518410,7.2,8.9
27770,154518410,7,8.5
27771,154518410,7,8.5
27772,154518410,7.2,8.5
27775,154518410,7.6,6.8
27776,154518410,6.1,4.8
27777,154518410,6.9,9.7
27778,154518410,6.6,8.7
27779,154518415,9.5,12.8
27780,154518415,9.9,9.9
27781,154518415,10.5,11.8
27783,154518415,9.7,9.6
27786,154518415,10.4,11.6
27788,154518415,10.7,12.6
27790,154518415,10.9,11.9
27792,154518415,10.6,8.3
27793,154518415,10.5,10.6
27794,154518415,10.2,12.4
27795,154518415,10.6,12.4
27796,154518415,6.9,8.3
27797,154518416,10.1,11.2
27798,154518416,9.2,10
27799,154518416,10.3,13
27800,154518416,9.6,11.8
27802,154518416,9.6,14.7
27804,154518418,7.5,6.4
27805,154518418,7.3,7.6
27806,154518418,6.7,7.3
27807,154518418,7.1,8.1
27808,154518418,6.4,8.1
27809,154518418,7.3,9
27810,154518421,6.7,11.2
27812,154518421,6.2,10.5
27813,154518421,6.2,10.8
27814,154520456,7.3,9
27815,154520456,6.9,9.2
27816,154520456,6.9,9.1
27817,154520456,6.9,7.4
27818,154520457,6.9,9.6
27819,154520457,7.1,9.9
27820,154520457,7.7,9.7
27824,154520459,6.9,10.2
27825,154520460,7.1,10.1
27826,154520460,7.2,9.3
27827,154520460,7.4,8.5
27828,154520460,7.4,8.9
27829,154520462,7,9.9
27830,154520462,6.9,10.1
27831,154553818,7.1,10.4
27832,154553818,7.2,8.9
27833,154553818,7.3,9.4
27839,154553822,6.4,8.8
27841,154553822,5.6,6.4
27843,154553823,6,8.6
27844,154553825,8.1,9.6
27845,154553825,8.6,8.3
27847,154553825,8.6,7.2
27848,154553825,8.1,7.6
27850,154553825,8.1,10.2
27851,154553827,5.9,6.4
27852,154553827,6,7.1
27853,154553827,5.8,7.4
27856,154559185,9.5,11.9
27858,154559185,9.2,9.2
27859,154559185,8.9,8.2
27863,154559185,8.7,9.2
27864,154559185,8.3,9.2
27865,154559185,9.5,10.2
27868,154559185,7.8,9.1
27869,154676286,7,8.4
27870,154676286,9.4,9.2
27871,154676286,7.1,8.5
27872,154676286,12.9,7
27873,154676287,5.6,7.3
27874,154676287,5.7,5.7
27875,154676287,5.9,6.5
27878,154676287,4.6,4.1
27880,154676287,3.9,6
27882,154676287,5.8,8.3
27884,154676287,5.5,7
27886,154676290,6.2,9.2
27889,154676292,6.7,8.1
27890,154676292,6.7,7.9
27895,154676296,11.3,14.1
27896,154676296,10.9,12.2
27899,154676296,9.7,12.2
27902,154676296,8.8,10
27905,154676296,10.7,9.5
27907,154676296,9.7,11
27908,154676296,10,10.9
27911,154676296,7.9,10.1
27912,154676296,8.4,11.1
27914,154676296,9.7,12.3
27915,154676296,9.7,9.2
27917,154676296,8.6,0.7
27920,154676296,7.9,10.4
27928,154676303,NA,NA
27945,154728223,7.2,10.4
27946,154728223,6.6,8.3
27947,154728229,6.1,NA
27959,154857357,8.9,13.3
27961,155967475,6.6,9.8
27962,155967475,5.3,10.6
27963,155967475,5.1,9.8
27969,156195816,6,8.8
27970,156195816,5.6,5
27971,156195817,6.3,6.4
27973,156195817,7.1,5.6
27981,156201902,6.5,7
27986,156201905,6.3,7.1
27991,156201908,12.4,15.1
27996,156297102,NA,2.5
27997,156297102,NA,NA
27998,156297107,NA,NA
28005,156297113,NA,NA
28008,156297113,NA,NA
28054,156877691,1.3,NA
28077,156877722,NA,NA
28079,156877728,NA,NA
28089,156937360,5.7,10.5
28093,156995052,8.1,10.7
28094,156995052,6.4,9.2
28095,157013473,8.4,13
28097,157013473,9.1,12
28098,157013473,8.4,12.5
28099,157013473,8.8,11.3
28102,157014811,3,5.2
28104,157014811,3.9,7.7
28105,157014812,6.5,8.3
28106,157014812,6.5,8.9
28116,157058369,NA,NA
28124,157061628,10.8,6.5
28125,157061628,11.1,12.2
28126,157061628,11.1,13.4
28129,157061632,NA,NA
28130,157061633,14,1
28143,157099532,NA,NA
28148,157099533,NA,NA
28153,157099534,NA,6.6
28154,157099534,NA,5.7
28156,157099534,NA,NA
28157,157099534,NA,NA
28162,157099796,6.5,7.4
28167,157173572,NA,NA
28184,157254344,6.9,9
28185,157254344,7.1,8.9
28188,157254344,6.4,10.8
28191,157254344,7.1,8.1
28210,157304442,2.7,2.6
28227,157685368,NA,NA
28228,157685368,NA,NA
28229,157853554,8.2,10.6
28230,157853554,8.5,11.6
28231,157855652,5.6,9.3
28232,157855652,5.8,8.4
28234,157870129,1.8,1.8
28236,158052409,7.1,11
28237,158052409,6.9,10.7
28238,158052409,7,11
28239,158052409,6.6,7.5
28240,158052409,6.7,11.4
28241,158052409,6,6.3
28244,158054105,8.2,8.9
28245,158054105,8.9,9.8
28246,158054105,8.4,11
28248,158054105,8.3,14.5
28250,158054995,8.6,7.1
28252,158054997,NA,NA
28255,158055001,NA,NA
28256,158055001,NA,NA
28257,158055001,NA,NA
28258,158055004,NA,3.4
28263,158715723,15.6,19.9
28265,158715723,7.3,14.1
28289,159676526,NA,NA
28293,159926623,NA,NA
28295,159926624,NA,NA
28303,159961828,7.1,9.8
28305,159961828,7.5,9.1
28307,159961828,7,9.5
28309,159961828,6.4,14.3
28310,159961828,5.5,11.6
28311,159961828,5,6.9
28314,159961828,5.8,9.1
28316,159961829,9.2,10.9
28318,159961829,8.6,11.5
28319,159961829,9.2,11.4
28320,159961829,9.1,11.3
28321,159961829,8.9,10.5
28329,159967242,NA,NA
28331,159967243,8.1,11.4
28332,159967243,7.7,8.9
28371,159967283,NA,NA
28372,159967284,NA,NA
28386,160084926,4.9,6.5
28389,160084926,5.3,7.9
28390,160084926,5.3,8
28391,160084926,5.1,7.2
28392,160098209,9.5,13.3
28393,160098209,10,17.1
28394,160098209,9.7,14.9
28395,160098209,9.4,14.6
28398,160098209,9.2,15.8
28400,160098209,8.9,12.5
28402,160098209,8.7,10.2
28422,160205285,NA,NA
28434,160723554,11.4,9.4
28446,162109199,NA,NA
28448,162503061,2,2.3
28451,162797682,NA,NA
28462,163510198,5.7,11.4
28463,163510198,7.9,13.1
28466,163655786,NA,NA
28467,163655786,12.6,14.4
28504,164051169,NA,0.5
28509,164051498,NA,NA
28510,164051498,NA,NA
28511,164051500,NA,NA
28512,164051500,NA,NA
28513,164051501,NA,NA
28514,164051501,NA,NA
28529,164059064,NA,1.8
28542,164189606,NA,NA
28543,164189606,NA,NA
28544,164189606,NA,1.1
28545,164189606,NA,2.3
28546,164189606,NA,0.7
28547,164189606,NA,NA
28548,164189606,NA,NA
28549,164189606,NA,NA
28550,164189606,NA,NA
28551,164189606,NA,3
28552,164189606,NA,3.3
28554,164189606,NA,NA
28556,164232447,7.5,13.9
28581,164758486,6.5,10.2
28583,164758486,NA,2.4
28591,166522670,NA,NA
28592,166522670,NA,NA
28594,166522672,9.9,12.4
28599,166523282,6.5,8.9
28602,166523284,NA,NA
28604,166523288,NA,NA
28606,167139311,NA,NA
28607,167139311,NA,NA
28608,167139311,NA,NA
28609,167139311,NA,NA
28611,167139311,NA,NA
28616,167292239,3.5,NA
28617,167292239,3.3,NA
28628,170063943,9.9,11.1
28629,170063943,10.6,15.8
28630,170063943,10.4,14.8
28631,170063943,11,13.9
28647,171255693,5.4,9.2
28652,171255695,4.9,7.1
28653,171255695,6.3,9.5
28654,171744005,7.6,10.7
28655,171744005,9,10.3
28656,171744005,10.1,12.2
28657,171744005,7.7,12.1
28658,171744005,8,12.5
28661,171744005,9.8,10.3
28662,171744005,8,14.5
28669,171744009,7.6,9.9
28670,171744009,8,9.3
28671,171744010,10.2,10.1
28672,171744010,10.9,14.5
28674,171744012,NA,NA
28683,171887603,2.3,NA
28685,171985096,9.8,12.3
28694,171985102,NA,NA
28703,172114898,NA,NA
28705,172210205,5.2,NA
28708,172215031,NA,NA
28709,172215031,8.6,9.8
28710,172215031,8.1,9.9
28711,172215031,8.2,10.9
28720,172373303,NA,2.7
28721,172373303,NA,NA
28724,172379055,9.1,12.4
28725,172379055,9.8,8.8
28755,173587172,11.4,13.3
28756,173587172,11.9,16.8
28757,173587175,6.1,9
28761,173587177,13.4,14.6
28763,173587177,10.2,16.2
28767,173587177,10.8,1.2
28770,173587185,NA,NA
28774,174363380,4.7,5.6
28775,174363380,4.6,6.2
28776,174536053,9,11.4
28777,174536053,8.8,16.3
28779,174997919,5.4,NA
28780,174997919,5.1,NA
28790,176233809,6.5,10.1
28791,176233809,5.5,7.8
28792,176702431,6.1,5.8
28793,176702431,NA,NA
28794,176702432,5.8,9.6
28796,176702432,4.8,5.7
28797,176702432,5.7,6.8
28799,176702432,6.9,7
28800,176702432,6.3,9
28801,176702433,7.4,8.5
28812,177046362,6.4,9.5
28814,177046370,6.9,8.7
28815,177046370,6.9,10.3
28816,177046370,6.9,7.3
28819,177046374,7.7,13
28820,177046374,9.5,15.1
28827,177046377,NA,NA
28829,177054144,12.2,15.7
28830,177054144,12.3,14.7
28831,177054144,11.6,15.5
28832,177054144,11.6,14.1
28833,177054144,12.1,17.4
28834,177054144,12,16.6
28843,177054149,3.5,3.8
28857,177059778,4,6.8
28859,177059781,7.8,9
28881,177209529,9.3,11.8
28882,177209529,9.1,11.6
28883,177209529,9.4,11.9
28884,177209531,11.9,18.6
28886,177209531,9.8,12.9
28887,177209531,9.5,15.8
28890,177209532,10.5,18.9
28891,177209532,9.4,15.4
28894,177209532,9.2,10
28895,177209532,11.2,11.8
28896,177209532,10.1,NA
28898,177209532,10.5,NA
28900,177209537,10.1,14
28906,177209541,11.9,15.4
28908,177209542,12,15.9
28909,177209542,11.9,14.4
28911,177209542,11.9,17.8
28914,177209543,9.1,11.4
28915,177209543,9.2,9.8
28916,177209543,9.2,10.3
28917,177209543,9.2,15
28919,177209543,11,17.3
28920,177209544,9.4,16.7
28921,177209544,8.8,16.5
28923,177209544,9.6,15.9
28924,177209544,10.4,14.7
28927,177212282,8.5,10.4
28928,177212282,8.3,8.8
28931,177219197,6.6,9.9
28933,177219197,4.4,5.1
28935,177232542,4.8,4.8
28951,177232563,NA,4.9
28958,177400742,7.8,9.1
28960,177400742,7.7,9.8
28962,177400742,7.7,7.7
28963,177400742,8,8.9
28965,177400742,7.2,8.9
28966,177400743,7.2,10.8
28967,177400743,7.3,10.4
28968,177400744,5.3,7.5
28970,177400745,7.4,9.6
28971,177400745,7.8,9.8
28973,177400745,8.2,10.3
28975,177400745,7.5,6.3
28976,177400745,7.9,10.4
28977,177400750,6,8.5
28978,177400750,5.7,12.9
28980,177400751,9,9.7
28985,177400754,5.7,6.2
28987,177400755,6,8.9
28989,177400757,7,6.1
28990,177400757,8.3,11
28991,177400757,8.3,12.7
28992,177400757,8.9,12.8
28994,177400757,10.1,11.6
28995,177400759,10.2,11.7
28996,177400759,9.3,11.4
28998,177400761,9.5,10.7
29000,177400761,9.8,13.8
29001,177400763,NA,NA
29003,177400766,NA,NA
29004,177400766,NA,NA
29005,177400767,NA,NA
29016,177586090,7.8,10.6
29017,177586090,7.8,12
29020,177586095,8.9,12.8
29024,177586096,8.3,10
29025,177586096,7.7,6.6
29026,177586101,8.1,10.1
29027,177586101,10.5,12.4
29028,177586101,11.2,11.7
29032,177586103,10.4,16.6
29033,177586103,9.7,16
29034,177586103,7.3,8.3
29036,177586107,8,11.3
29037,177586109,9.2,15
29038,177586109,8.8,12.2
29046,177586115,NA,NA
29047,177586115,NA,NA
29048,177588500,6.5,7.5
29049,177588500,NA,NA
29050,177588500,7,9.8
29051,177588500,7.3,7.9
29059,177588518,9.4,11.5
29069,177588533,9.8,10.1
29074,177708321,6.9,7.5
29081,177745464,10,13.9
29082,177745464,9.8,9.8
29083,177745467,NA,NA
29084,177745467,NA,NA
29086,177745471,NA,NA
29088,177747766,10.9,10.3
29089,177747766,9.8,12.2
29092,177758757,8.1,10.3
29100,177758759,7.2,9.4
29102,177758759,7.2,10.3
29105,177758759,11.4,13.9
29108,177758759,9.6,10.2
29111,177758761,NA,NA
29118,177758767,3.5,6
29119,177760576,6.1,10.3
29125,177760583,7,7.5
29127,177760583,5.8,7
29128,177760586,7.4,11
29130,177760587,9.8,10.6
29131,177760587,9,10.4
29132,177760587,7.2,4.9
29134,177760588,9.1,12.6
29135,177760588,9.8,14.5
29137,177760588,NA,NA
29138,177760588,9.9,13.1
29139,177760588,8.3,11.6
29140,177760588,9.7,14.2
29141,177760588,8.6,12.1
29142,177760588,8.8,11.8
29144,177760589,9.8,11.6
29155,177763928,NA,2.4
29163,178129191,4,NA
29168,178180684,7.4,9.3
29169,178180686,14.9,14.9
29203,179090969,8.3,9.4
29204,179090969,8.5,9.6
29206,179090969,8,9.1
29236,180634191,NA,NA
29242,180759023,4.3,4
29244,180759023,4.2,4.1
29255,180892796,5.8,7.1
29260,182099280,10,13.2
29261,182099280,10.2,13.6
29262,182099280,10.3,15.9
29263,182099280,10.2,14.8
29285,182939022,6.6,9.2
29291,184005143,9.6,17.6
29327,184187160,NA,NA
29328,184187160,NA,NA
29337,184187164,NA,NA
29339,184277653,7.2,6.8
29340,184277653,7.8,NA
29343,184277655,9.3,8.8
29344,184277655,9.2,12.6
29346,184277656,NA,NA
29347,184277656,NA,NA
29371,186130422,4.4,6
29373,186168747,6.8,10
29375,186240311,NA,NA
29382,186278502,6.7,6.4
29385,186746784,NA,NA
29408,186825534,7,10.4
29410,186825534,6.2,9.4
29411,186825534,6.1,7.9
29416,187990821,6.6,8.6
29435,188001747,10.8,15
29445,189150000,13.6,13.1
29456,189151538,13.7,21.5
29459,189151539,8.2,12.7
29460,189151541,NA,NA
29465,189600034,NA,NA
29468,189600036,12.5,16.4
29495,190568958,NA,1.2
29500,190568963,NA,NA
29513,191288614,5.8,7.5
29515,191288614,5.8,7.9
29517,191311381,7.8,8.4
29518,191311381,6.3,7.1
29519,191311381,8.8,9.3
29520,191311381,7.4,7.9
29523,191318878,14.5,15.8
29525,191318878,14,14.6
29528,191318878,14.8,16.7
29532,191322143,7.4,9.6
29535,191322143,10.7,14.9
29536,191896451,7.3,8.9
29553,192755806,NA,NA
29559,192966059,NA,NA
29560,192966059,NA,NA
29565,192976600,8.8,15.3
29567,192976600,6.9,15
29568,192976600,7.2,15.8
29569,192976600,7.2,15.6
29570,192976600,8.2,12
29571,192976600,8.2,12.2
29572,192976600,6.3,10.5
29573,192976600,6.4,5.5
29574,192976600,7.3,7.1
29575,192976600,6.3,8.8
29576,192976600,6.6,14.5
29577,192976600,6.6,14.7
29578,192976600,7,11.9
29579,192976600,6.9,14
29580,192976600,6.2,12.9
29581,192976600,6.7,15.2
29586,192976600,6.8,15.1
29587,192976600,6.9,15.2
29588,192976600,6.9,15.1
29589,192976600,6.6,13
29590,192976600,6.8,13.5
29591,192976600,6.7,11.8
29592,192976609,NA,NA
29593,192976609,NA,NA
29594,192976609,NA,NA
29595,192976616,NA,NA
29597,192976618,NA,1.7
29601,192976625,NA,4.2
29605,192991291,NA,NA
29614,193014373,7.7,11.3
29615,193016210,9.6,11.7
29616,193016210,10.5,13
29617,193016210,10.2,14.1
29618,193016210,9.2,7.5
29619,193016210,9.5,13.1
29620,193016210,10.2,14.6
29622,193016210,9.8,14.7
29624,193016210,10.2,14.7
29625,193016210,10.4,14
29628,193016210,10,13.3
29629,193016210,NA,NA
29630,193016210,10,NA
29632,193020323,13.9,12.1
29633,193020323,8.7,8.9
29634,193020324,8.9,12.6
29637,193020325,10.4,15
29638,193020325,10.2,11.4
29640,193020326,10.3,14.9
29641,193020326,10.2,15.4
29642,193020327,10.6,14.5
29643,193020327,10.5,12.9
29644,193020327,10.2,10.6
29646,193020581,7.8,10.2
29647,193020581,6.8,10.4
29648,193020584,8.1,6.3
29649,193020584,13,18.2
29652,193358601,9.4,10.7
29654,193371060,9.4,10.6
29662,193734149,NA,NA
29671,193802635,9.6,9.6
29672,193802635,10.3,14
29681,193994529,9,11.6
29682,193994529,9.3,10.5
29683,193994529,9.3,11.1
29684,193994529,9.1,10.1
29685,193994529,9.1,9.4
29686,193994529,8.6,9.5
29687,193994529,8.7,10.1
29688,193994536,8.1,10.9
29689,193994536,8.2,9
29690,193994536,8,10.3
29691,193994536,7.1,6.8
29692,193994541,9.7,10.7
29693,193994541,7.1,9.1
29694,193994541,7.9,9.6
29695,193994541,7.8,11.7
29696,193994541,7.3,10.6
29697,193994549,5.7,7.7
29698,193994549,6.5,6.9
29699,193994552,6.1,8.9
29700,193994552,6.1,8
29701,194003839,7.4,9.8
29710,194089144,NA,NA
29711,194089144,9.5,11.7
29724,194521735,9.9,10.6
29726,194521737,10.9,10.9
29727,194521737,10.6,11.4
29742,194944269,17.2,19.4
29744,194944269,7.3,12.5
29748,195223531,7.5,10.5
29749,195223531,7.3,9.4
29770,195699603,NA,NA
29773,195699606,NA,NA
29774,195772410,NA,2.2
29775,195772410,NA,NA
29785,195772982,NA,NA
29786,195772982,NA,NA
29787,195772982,NA,NA
29788,195773104,NA,NA
29789,195773104,NA,NA
29831,197557348,NA,NA
29843,197628179,6.7,8.8
29844,197628179,6.6,9.5
29845,197628179,6.9,7.5
29846,197628179,7,8.8
29848,197924636,NA,NA
29849,197924636,NA,NA
29850,197924636,NA,NA
29851,197924636,NA,NA
29852,197924638,NA,NA
29854,198064909,NA,NA
29857,198069171,NA,NA
29866,199189076,NA,NA
29873,199233499,9.3,9.7
29875,199233499,7.2,9.9
29877,199237506,6.9,18.8
29878,199237506,6.8,15
29905,199994798,5.8,7.7
29906,199994798,4.8,8.8
29907,199994798,5.3,9.7
29936,200185016,8.3,15.8
29977,200338451,7.8,6.5
29979,200338451,8.1,11.5
29980,200338451,7.5,10.9
29981,200338451,7.2,12
29996,200523476,6.9,9
29997,200523483,1.6,1.7
30019,200678761,8,12.5
30020,200678761,7,13.9
30021,200678761,8.7,7.8
30022,200678762,5.6,9.2
30024,200678762,6.9,9.3
30161,202754672,7.5,9.6
30163,202754672,7.7,10.2
30165,202754672,7.1,9.2
30166,202754672,8.4,9.8
30167,202754672,9.1,11.7
30168,202754677,NA,NA
30169,202754677,NA,NA
30171,202754677,NA,NA
30172,202754677,10.6,13.1
30173,202754677,10.6,13.1
30174,202754677,10.6,13.2
30176,202754677,10.3,12.8
30178,202754677,10.1,11.7
30179,202754677,9.1,13.6
30180,202754677,9.6,11.3
30181,202754677,13.2,16.6
30182,202754677,12.8,13.5
30183,202754677,9.7,11.5
30187,202755224,12.8,11.1
30188,202760206,9.7,21.6
30189,202760206,13.2,16.7
30192,202760209,NA,NA
30193,202760209,NA,NA
30194,202760214,7.2,16.6
30195,202760214,8.7,16.5
30197,202760214,9.1,10.7
30198,202760214,9.2,12.6
30199,202760214,6.6,12.4
30200,202760214,10.3,2
30203,202760214,8.1,9.3
30205,202760214,9.1,13.4
30206,202760214,9.1,17.4
30207,202760214,8.9,12
30208,202760214,7.9,13.8
30209,202760214,7,12
30210,202760214,10,16.2
30211,202760214,9,15.9
30212,202760216,NA,NA
30213,202760216,NA,NA
30214,202760217,6.5,17
30215,202760217,6.9,16.4
30217,202760224,7.5,15.7
30218,202760224,9.8,15.7
30220,202760224,NA,NA
30221,202760224,12.5,14.9
30222,202760224,8.7,16.3
30224,202760225,7.2,9.1
30225,202760225,7.4,8.9
30227,202760227,6.7,8.7
30228,202760227,5.7,7.5
30229,202760227,6.4,7.2
30230,202760227,5.9,7.5
